Family	Count	Hits	TotMarkerLength
557415130|WP_023417224_1|ASHF01000011_1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	34
558873518|WP_023529211_1|AWQV01000373_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	60
584595236|WP_024160909_1|AM296481_1|1|1|cmlB1|cmlB1|efflux|chloramphenicol_efflux_MFS_transporter_CmlB1	4.061631901067485	20	51
638916062|WP_024437054_1|AJ628983_2|1|1|aacA35|aac(6_)-II|acetyltransferase|AAC(6_)-II_family_aminoglycoside_6_-N-acetyltransferase_AacA35	0.0	0	19
639192161|WP_024531321_1|AY354402_1|1|1|blaSFC-1|blaSFC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_SFC-1	0.0	0	130
640529542|WP_024963478_1|AY049983_2|1|1|tet(W)|tet(W)|target_protection|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	0.0	0	102
643377288|WP_025205684_1|EU487198_1|1|1|fosA2|fosA-154989|thiol_transferase|fosfomycin_resistance_glutathione_transferase_FosA2	0.0	0	15
644808611|WP_025368648_1|JX486113_1|1|1|rmtG|rmtG|target_modification|RmtG_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	136
644829382|WP_025370306_1|CP004098_1|1|1|penI_Bp|penI_Bp|hydrolase|PenI_family_class_A_extended-spectrum_beta-lactamase	0.0	0	68
647264291|WP_025712239_1|JX124390_1|1|1|blaLEN-26|blaLEN|hydrolase|class_A_beta-lactamase_LEN-26	0.0	0	33
648244138|WP_026025287_1|NG_057427_1|1|1|blaALI-1|blaALI|hydrolase|subclass_B1_metallo-beta-lactamase_ALI-1	0.0	0	62
648636680|WP_026328431_1|KB905816_1|1|1|aacA-STR-10|aacA-STR-10|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	41
654274437|WP_027789588_1|CP007748_1|1|1|penA-A_Burk|penA-A_Burk|hydrolase|PenA_family_class_A_beta-lactamase	0.0	0	12
654299991|WP_027814019_1|KJ668593_1|1|1|aacA38|aacA38|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AacA38	0.0	0	53
654563459|WP_028030786_1|X15791_1|1|1|blaRCP|blaRCP|hydrolase|RCP_family_class_A_beta-lactamase	0.8611440713320966	10	177
657308053|WP_029391998_1|AYQW01000123_1|1|1|dfrA25|dfrA25|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA25	0.0	0	23
663142911|WP_030183523_1|AF182845_2|1|1|aph(3_)-VIII|aph(3_)-VIII|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-VIII	0.0	0	113
663241056|WP_030275963_1|X02393_1|1|1|vph|vph|phosphotransferase|viomycin_phosphotransferase	0.0	0	52
663407871|WP_030403494_1|LGCX01000149_1|1|1|aacA-STR-7|aacA-STR-7|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	14
664161234|WP_030695745_1|JOGU01000006_1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	8
664246451|WP_030778152_1|DQ195535_2|1|1|oleI|oleI|glycosylation|OleI_family_self-immunity_macrolide_glycosyltransferase	0.0	0	300
664349848|WP_030877515_1|JOGD01000008_1|1|1|blaL|blaL|hydrolase|BlaL_family_class_A_beta-lactamase	0.0	0	40
665915229|WP_031281281_1|JQ808129_1|1|1|catB|catB|acetyltransferase|type_B_chloramphenicol_O-acetyltransferase	0.0	0	27
686170966|WP_031795517_1|FR772051_1|1|1|vga(E)|vga(E)|target_protection|ABC-F_type_ribosomal_protection_protein_Vga(E)	0.0	0	128
690046024|WP_031942321_1|EF682136_1|1|1|tet(A)|tet(A)|efflux|tetracycline_efflux_MFS_transporter_Tet(A)	1.9683293059019327	2	102
692128547|WP_032084013_1|GU067642_1|1|1|dfrA32|dfrA|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA32	0.0	0	50
695261524|WP_032488483_1|X58272_1|1|1|blaOXA-5|blaOXA-5_like|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-5	5.117656195345024	2	33
695261596|WP_032488555_1|S48276_1|1|1|catA14|catA14|acetyltransferase|type_A-14_chloramphenicol_O-acetyltransferase	0.0	0	70
695261598|WP_032488557_1|S52437_1|1|1|tet(G)|tet(G)|efflux|tetracycline_efflux_MFS_transporter_Tet(G)	5.117656195345024	2	33
695261637|WP_032488596_1|X71444_1|1|1|nimA|nimA|nitroimidazole_reductase|nitroimidazole_resistance_protein_NimA	0.0	0	91
695261921|WP_032488880_1|U75299_1|1|1|cat-TC|cat-TC|acetyltransferase|type_A-9_chloramphenicol_O-acetyltransferase_Cat-TC	0.0	0	34
695262209|WP_032489168_1|U14749_1|1|1|blaCARB-4|blaPSE|hydrolase|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-4	0.0	0	102
695262229|WP_032489188_1|AF047556_1|1|1|aac(6_)-Iq|aac(6_)-Iq|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AAC(6_)-Iq	0.0	0	14
695262382|WP_032489341_1|AF015628_1|1|1|vgb(B)|vgb(B)|lyase|streptogramin_B_lyase_Vgb(B)	0.0	0	21
695262383|WP_032489342_1|AF015628_1|1|1|vat(C)|vat(C)|acetyltransferase|streptogramin_A_O-acetyltransferase_Vat(C)	0.0	0	95
695262639|WP_032489598_1|AF189721_1|1|1|blaCTX-M-8|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-8	0.0	0	10
695262676|WP_032489635_1|L07778_1|1|1|vat(A)|vat(A)|acetyltransferase|streptogramin_A_O-acetyltransferase_Vat(A)	0.0	0	70
695263286|WP_032490156_1|U82085_2|1|1|vga(B)|vga(B)|target_protection|ABC-F_type_ribosomal_protection_protein_Vga(B)	0.0	0	294
695263449|WP_032490319_1|AJ312056_2|1|1|catA9|catA9|acetyltransferase|type_A-9_chloramphenicol_O-acetyltransferase	0.0	0	25
695268584|WP_032490761_1|AJ519683_1|1|1|blaOXA-45|blaOXA-PR|hydrolase|oxacillin-hydrolyzing_class_D_extended-spectrum_beta-lactamase_OXA-45	0.0	0	194
695269004|WP_032491181_1|AJ605332_1|1|1|dfrA20|dfrA20|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA20	0.0	0	123
695269136|WP_032491313_1|AY162283_2|1|1|dfrA3b|dfrA3b|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA3b	0.0	0	142
695269182|WP_032491359_1|AY743255_1|1|1|aph(2__)-Ie|aph(2__)-Ie|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2__)-Ie	0.0	0	41
695269223|WP_032491400_1|AY260546_3|1|1|SMR_efflux_smr|SMR_efflux_smr|efflux|multidrug_efflux_SMR_transporter_Smr	0.0	0	21
695269838|WP_032491907_1|X93314_1|1|1|blaPER-2|blaPER|hydrolase|class_A_extended-spectrum_beta-lactamase_PER-2	0.0	0	22
695269899|WP_032491968_1|EF614235_1|1|1|aac(6_)-32|aac(6_)-set_A|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-32	0.0	0	68
695270020|WP_032492089_1|AB261016_2|1|1|npmA|npmA|target_modification|16S_rRNA_(adenine(1408)-N(1))-methyltransferase_NpmA	0.0	0	219
695270259|WP_032492328_1|AF034958_3|1|1|cmlB|cmlB|efflux|chloramphenicol_efflux_MFS_transporter_CmlB	1.4215711653736198	8	65
695270267|WP_032492336_1|FJ196385_1|1|1|mef(B)|mef(B)|efflux|macrolide_efflux_MFS_transporter_Mef(B)	0.0	2	204
695270299|WP_032492368_1|EU917444_1|1|1|qnrC|qnrC|target_protection|QnrC_family_quinolone_resistance_pentapeptide_repeat_protein	0.0	0	103
695270361|WP_032492430_1|AB364006_1|1|1|blaKHM-1|blaKHM|hydrolase|subclass_B1_metallo-beta-lactamase_KHM-1	0.0	0	98
695270510|WP_032492579_1|GQ926879_1|1|1|aph(3_)-XV|aph(3_)-XV|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-XV	0.0	0	227
695270536|WP_032492605_1|AB522969_1|1|1|fosC2|fosC2|thiol_transferase|FosC2_family_fosfomycin_resistance_glutathione_transferase	0.0	0	61
695712152|WP_032644152_1|MF576300_1|1|1|blaACT-53|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-53	0.0	0	17
696257482|WP_032835180_1|JANA01000064_1|1|1|blaOXA-85|blaOXA-85_like|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-85	0.0	0	197
696298948|WP_032874497_1|JEWN01000004_1|1|1|aacA-ACI5|aacA-ACI5|acetyltransferase|AAC(6_)-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	0.0	0	33
696302206|WP_032877719_1|APRH01000012_1|1|1|blaOXA-293|blaOXA-286_like|hydrolase|OXA-286_family_class_D_beta-lactamase_OXA-293	0.0	0	68
696303744|WP_032879257_1|APRZ01000019_1|1|1|blaOXA-307|blaOXA-286_like|hydrolase|OXA-286_family_class_D_beta-lactamase_OXA-307	0.0	0	23
697054493|WP_033147097_1|M97172_1|1|1|aac(3)-IIb|aac(3)-II|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-IIb	0.0	0	22
697410648|WP_033179079_1|HM560971_1|1|1|crpP|crpP||ciprofloxacin_resistance_protein_CrpP	0.0	0	65
702571572|WP_033205177_1|AB016934_1|1|1|fomB|fomB|phosphotransferase|FomB_family_phosphonate_monophosphate_kinase	0.0	0	187
702800658|WP_033268654_1|JNZA01000018_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	102
730258408|WP_033959319_1|EF660562_1|1|1|arr-4|arr|ADP-ribosyltransferase|NAD(+)--rifampin_ADP-ribosyltransferase_Arr-4	0.0	0	102
730395885|WP_034006142_1|AJ511268_1|1|1|aac(3)-Ic|aac(3)-I|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-Ic	0.0	0	59
730609818|WP_034051940_1|KY285014_1|1|1|blaPAC-1|blaPAC|hydrolase|class_C_beta-lactamase_PAC-1	0.0	0	14
730695215|WP_034072810_1|KF525301_1|1|1|dfrA22|dfrA22|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA22	0.0	0	34
735680083|WP_034169466_1|AB908992_1|1|1|fosA4|fosA-299782351|thiol_transferase|fosfomycin_resistance_glutathione_transferase_FosA4	0.0	0	34
736683039|WP_034688908_1|JDFT01000009_1|1|1|aacA-ENT4|aacA-ENT4|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	9
736847759|WP_034848068_1|JN635697_1|1|1|blaB-14|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-14	0.0	0	19
736861087|WP_034860925_1|KE351596_1|1|1|aac(6_)_Entco|aac(6_)_Entco|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	94
736866358|WP_034866180_1|JRFN01000002_1|1|1|blaGOB-7|blaGOB|hydrolase|subclass_B3_metallo-beta-lactamase_GOB-7	0.0	0	28
736869479|WP_034869172_1|GG670387_1|1|1|vanS-C|vanS-C|re-structuring_of_the_cell_wall|VanC-type_vancomycin_resistance_histidine_kinase_VanS	0.0	0	184
737217696|WP_035202393_1|EF540343_1|1|1|ant(4_)-Ib|ant(4_)-Ib|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4_)-Ib	0.0	6	118
737219152|WP_035203840_1|CP012475_1|1|1|catA10|catA10|acetyltransferase|type_A-10_chloramphenicol_O-acetyltransferase	0.0	0	28
738478552|WP_036428783_1|AY570506_1|1|1|erm(40)|erm(40)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(40)	0.0	0	73
739940554|WP_037790839_1|AUFD01000024_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	36
740619435|WP_038404948_1|M20305_1|1|1|aph(3_)-Ib|aph(3_)-Ib|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-Ib	0.0	0	15
740778352|WP_038563636_1|AY487229_1|1|1|erm(39)|erm(39)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(39)	0.0	0	64
742356262|WP_038839037_1|U94857_1|1|1|aph(9)-Ia|aph(9)-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(9)-Ia	0.0	0	109
746038502|WP_039110076_1|LRJS01000061_1|1|1|aac(6_)-29|aac(6_)-29|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AAC(6_)-29	0.0	0	73
746071398|WP_039139170_1|AB080798_1|1|1|catA9|catA9|acetyltransferase|type_A-9_chloramphenicol_O-acetyltransferase	0.0	0	34
746223921|WP_039272978_1|KM926622_1|1|1|blaACT-37|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-37	0.0	0	33
746536919|WP_039569351_1|JWLO01000007_1|1|1|aac(6_)_Serra|aac(6_)_Serra|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	33
746613581|WP_039639671_1|CP003987_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	102
752548558|WP_041219811_1|CP003344_1|1|1|vanI|vanI|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanI	0.0	0	54
752588961|WP_041258349_1|HE796683_1|1|1|blaFIA-1|blaFIA|hydrolase|subclass_B1_metallo-beta-lactamase_FIA-1	0.0	0	90
752809742|WP_041449074_1|CP000769_1|1|1|blaANA-1|blaANA|hydrolase|subclass_B1_metallo-beta-lactamase_ANA-1	0.0	0	212
753794811|WP_041550454_1|NG_052259_1|1|1|aacA47|aac(6_)-set_A|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AacA47	0.0	0	102
754045620|WP_041692555_1|EF467366_1|1|1|bla-C|bla-C|hydrolase|class_C_beta-lactamase	0.0	0	139
754203006|WP_041816295_1|CP000813_4|1|1|blaBPU-1|blaBPU|hydrolase|class_D_beta-lactamase_BPU-1	0.0	0	39
754464290|WP_041881964_1|JXRA01000045_1|1|1|blaLUS-1|blaLUS|hydrolase|class_A_beta-lactamase_LUS-1	0.0	0	145
754466891|WP_041884311_1|JXRA01000085_1|1|1|blaPLN-1|blaPLN|hydrolase|subclass_B3_metallo-beta-lactamase_PLN-1	0.0	0	73
754642386|WP_042027926_1|EU046614_1|1|1|blaTRU-1|blaTRU|hydrolase|class_C_beta-lactamase_TRU-1	0.0	0	86
756832605|WP_042649345_1|KJ746495_1|1|1|blaMOX-9|blaMOX|hydrolase|CMY-1_MOX_family_class_C_beta-lactamase_MOX-9	0.0	0	60
759944943|WP_043629745_1|JTGE01000141_1|1|1|blaCRP-1|blaCRP|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_CRP-1	0.0	0	62
763027631|WP_043911783_1|JXZB01000002_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	26
763060735|WP_043942497_1|CP003725_1|1|1|blaPST-1|blaPST|hydrolase|subclass_B1_metallo-beta-lactamase_PST-1	0.0	0	86
763180391|WP_044059783_1|FN397623_1|1|1|arr-7|arr|ADP-ribosyltransferase|NAD(+)--rifampin_ADP-ribosyltransferase_Arr-7	0.0	0	102
763190381|WP_044067522_1|JSRA01000071_1|1|1|aadA6|aadA6|nucleotidyltransferase|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA6	0.0	0	33
764517322|WP_044403015_1|EU315252_1|1|1|blaPOM-1|blaPOM|hydrolase|subclass_B3_metallo-beta-lactamase_POM-1	0.0	0	143
764588668|WP_044424439_1|AM283490_1|1|1|aac(6_)-31|aac(6_)-31|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-31	0.0	0	34
772581133|WP_045261282_1|KX192167_1|1|1|blaACT-49|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-49	0.0	0	34
772675957|WP_045286607_1|KX192168_1|1|1|blaACT-50|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-50	0.0	0	33
798836135|WP_045890872_1|KM201605_1|1|1|aacA56|aac(6_)_Ia_fam|acetyltransferase|AAC(6_)-Ia_family_aminoglycoside_6_-N-acetyltransferase_AacA56	0.0	0	111
798885142|WP_045899678_1|FM957878_1|1|1|dfr7|dfr7|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_Dfr7	0.0	0	45
805306315|WP_046095284_1|CTEG01000046_1|1|1|aac(3)-XI|aac(3)-XI|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-XI	0.0	0	69
817129630|WP_046502149_1|LATD01000220_1|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	29
817701678|WP_046664169_1|KC544262_1|1|1|rmtH|rmtH|target_modification|RmtH_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	168
822042381|WP_046897272_1|LCWI01000005_1|1|1|aac(6_)_Serra|aac(6_)_Serra|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	68
822206438|WP_046928126_1|CP007699_2|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	31
822211065|WP_046930149_1|CP007699_2|1|1|aac(6_)_Strep|aac(6_)_Strep|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	102
827451024|WP_047211550_1|U19459_1|1|1|vat(B)|vat(B)|acetyltransferase|streptogramin_A_O-acetyltransferase_Vat(B)	0.0	0	43
872669217|WP_048540464_1|Y09223_1|1|1|mecA1|mecA1|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA1	0.0	0	188
873897426|WP_048603867_1|CVRN01000006_1|1|1|aac(6_)_Entco|aac(6_)_Entco|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	99
873926816|WP_048627819_1|KP771981_1|1|1|blaOXA-153|blaOXA-62_like|hydrolase|OXA-62_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-153	0.0	0	82
880995312|WP_048717443_1|HQ652506_1|1|1|tetB(46)|tetB(46)|efflux|tetracycline_efflux_ABC_transporter_Tet(46)_subunit_B	0.0	0	257
895944069|WP_049031504_1|LPCS01000005_1|1|1|aac(6_)-set_A|aac(6_)-set_A|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	102
896541468|WP_049443010_1|LFKU01000005_1|1|1|aac(6_)_Steno|aac(6_)_Steno|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	30
896679919|WP_049554487_1|KX000273_1|1|1|tetB(60)|tetB(60)||tetracycline_efflux_ABC_transporter_Tet(60)_subunit_B	0.0	0	300
902774993|WP_049646085_1|CPYJ01000001_1|1|1|aac(6_)_Yersi|aac(6_)_Yersi|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	34
913063622|WP_050364506_1|X97721_2|1|1|erm(N)|erm(N)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(N)	0.0	0	254
915977937|WP_050945244_1|K00544_1|1|1|cat86|cat86|acetyltransferase|type_A-6_chloramphenicol_O-acetyltransferase_Cat86	0.0	0	86
916531646|WP_051139090_1|ANNO01000478_1|1|1|aac(6_)-Ian|aac(6_)-Ian|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-Ian	0.0	0	10
916601194|WP_051208285_1|AUIH01000073_1|1|1|aac(6_)_Ia_fam|aac(6_)_Ia_fam|acetyltransferase|AAC(6_)-Ia_family_aminoglycoside_6_-N-acetyltransferase	0.0	0	130
916842019|WP_051449075_1|CBTR010000025_1|1|1|aacA8|aacA8|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AacA8	0.0	0	9
917038817|WP_051645529_1|JMUP01000027_1|1|1|aac(6_)-30|aac(6_)-30|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AAC(6_)-30	0.0	0	34
917561940|WP_052157330_1|JX570731_1|1|1|blaFIM-1|blaFIM|hydrolase|subclass_B1_metallo-beta-lactamase_FIM-1	0.0	0	250
917724021|WP_052238312_1|EF660563_1|1|1|arr-5|arr|ADP-ribosyltransferase|NAD(+)--rifampin_ADP-ribosyltransferase_Arr-5	0.0	0	41
917752683|WP_052266736_1|KP771984_1|1|1|blaOXA-156|blaOXA-62_like|hydrolase|OXA-62_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-156	0.0	0	24
918359395|WP_052413554_1|X05648_1|1|1|aph(6)-Ib|aph(6)-Ib|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Ib	0.0	0	40
918359733|WP_052413892_1|M80674_1|1|1|tcmA|tcmA||tetracenomycin_C_efflux_MFS_transporter	0.0	0	161
921192998|WP_053138477_1|X63451_1|1|1|srm(B)|srm(B)|target_protection|ABC-F_type_ribosomal_protection_protein_Srm(B)	0.0	0	110
921193494|WP_053138973_1|AJ223970_1|1|1|erm(O)|erm(O)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(O)	0.0	0	24
921193496|WP_053138975_1|AJ223970_1|1|1|mgt|mgt|glycosylation|macrolide-inactivating_glycosyltransferase	0.0	0	34
924513936|WP_053518652_1|LDVR01000042_1|1|1|aac(6_)_Steno|aac(6_)_Steno|acetyltransferase|aminoglycoside_6_-N-acetyltransferase	0.0	0	25
939335755|WP_054882068_1|AB901041_1|1|1|fosE|fosE|thiol_transferase|fosfomycin_resistance_thiol_transferase_FosE	0.0	0	31
939344942|WP_054890630_1|AB917040_2|1|1|fosK|fosK|thiol_transferase|fosfomycin_resistance_glutathione_transferase_FosK	0.0	0	84
944149328|WP_055641627_1|AF079138_1|1|1|erm(30)|erm(30)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(30)	0.0	0	221
949621775|WP_057038954_1|KF652098_1|1|1|aph(2__)-IIa|aph(2__)-IIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2__)-IIa	0.0	0	22
949780442|WP_057097547_1|KF652095_1|1|2|aac(6_)-Ie2|aac(6_)-Ie2|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-Ie	0.0	0	29
949781494|WP_057098416_1|KF652096_1|1|1|aph(2__)-Ih|aph(2__)-Ih|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2__)-Ih	0.0	0	65
953339420|WP_057991970_1|LMZW01000049_1|1|1|blaMCA|blaMCA|hydrolase|class_C_beta-lactamase	7.0460483848953315	48	54
959918063|WP_058179966_1|LLLC01000048_1|1|1|aac(3)-IIIb|aac(3)-IIIb|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-IIIb	0.5117656195345031	3	17
963309172|WP_058375744_1|KP771985_1|1|1|blaOXA-157|blaOXA-62_like|hydrolase|OXA-62_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-157	0.0	0	108
966426418|WP_058468956_1|Y17896_1|1|1|blaFEZ-1|blaFEZ|hydrolase|subclass_B3_metallo-beta-lactamase_FEZ-1	0.0	0	165
966459398|WP_058492019_1|LOCK01000072_1|1|1|vanI|vanI|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanI	0.0	0	10
970269515|WP_058652112_1|JYRF01000065_1|1|1|dfrA34|dfrA34|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA34	0.0	0	195
981294928|WP_059512353_1|AP014611_1|1|1|blaTLA-3|blaTLA|hydrolase|class_A_extended-spectrum_beta-lactamase_TLA-3	0.0	0	14
985813815|WP_060874262_1|KX371616_1|1|1|blaMOC-1|blaMOC|hydrolase|subclass_B1_metallo-beta-lactamase_MOC-1	0.0	0	147
DLFM01_00007|HG1_CAR_8|gene-4|-|2637-3509|complete	0.0	0	236
DLFM01_00009|HG1_CHL_2|gene-2|-|635-1282|complete	0.0	0	96
DLFM01_00054|AB95_PIP_68|gene-1|-|13-1155|complete	0.0	2	69
DLFM01_00056|AB95_PIP_67|gene-2|-|480-1655|complete	0.0	0	30
DLFM01_00060|AB95_PIP_30|gene-2|-|191-1327|complete	0.0	0	33
DLFM01_00061|AB95_PIP_66|gene-2|+|701-1840|complete	0.0	0	58
DLFM01_00082|AB95_PEN_83|gene-2|-|231-1337|complete	0.0	17	101
DLFM01_00083|AB95_PEN_95|gene-2|-|216-1355|complete	0.0	0	53
DLFM01_00086|AB95_PEN_98|gene-2|+|582-1664|complete	0.0	0	92
DLFM01_00088|AB95_PEN_94|gene-2|+|523-1677|complete	0.0	0	12
DLFM01_00147|AB95_CAR_62|gene-2|-|355-1491|complete	0.0	0	33
DLFM01_00152|AB95_CAR_42|gene-4|-|1599-2699|complete	0.0	0	33
DLFM01_00175|AB95_AMX_61|gene-2|+|764-1900|complete	0.0	0	68
DLFM01_00178|AB95_AMX_59|gene-1|+|272-1426|complete	0.0	0	34
DLFM01_00179|AB95_AMX_63|gene-2|+|313-1467|complete	0.0	0	8
DLFM01_00179|AB95_AMX_63|gene-3|-|1596-2750|complete	0.0	0	68
DLFM02_00090|F30_PIP_27|gene-2|+|1775-2650|complete	0.0	0	33
DLFM02_00192|F30_CHL_36|gene-2|+|484-858|complete	0.0	0	22
DLFM02_00308|F28_TET_6|gene-2|-|803-1918|complete	0.0	0	17
DLFM02_00360|F26_DCS_88|gene-2|+|456-1496|complete	0.0	0	121
DLFM02_00399|F26_PEN_8|gene-2|-|262-1152|complete	0.0	0	28
DLFM02_00485|F26_PIP_16|gene-3|+|1030-1863|complete	0.0	0	21
DLFM02_00490|F26_CHL_27|gene-2|+|396-1031|complete	0.0	0	87
DLFM02_00507|F26_CHL_9|gene-3|-|1058-1717|complete	0.0	0	33
DLFM02_00521|F24_TGC_7|gene-5|+|2583-3515|complete	20.10507791028405	66	42
DLFM02_00522|F24_PEN_38|gene-1|+|1669-2562|complete	0.0	0	34
DLFM02_00589|F24_CHL_6|gene-3|+|879-1538|complete	0.0	0	197
DLFM02_00655|F24_PEN_22|gene-2|+|588-1388|complete	0.0	0	47
DLFM02_00669|F24_CHL_4|gene-2|-|293-1516|complete	0.0	0	21
DLFM02_00949|F21_PEN_13|gene-3|+|1102-1788|complete	0.0	0	15
DLFM02_00996|F21_DCS_2|gene-2|+|887-2050|complete	0.0	0	189
DLFM02_00998|F21_PIP_7|gene-3|-|921-1826|complete	0.0	0	68
DLFM02_01001|F21_DCS_97|gene-1|+|50-1102|complete	0.0	0	52
DLFM02_01037|F21_CHL_3|gene-2|-|400-1023|complete	0.0	0	9
DLFM02_01149|F19_CHL_4|gene-2|+|515-1138|complete	0.0	0	56
DLFM02_01202|F19_DCS_82|gene-2|-|208-1260|complete	0.0	0	138
DLFM02_01265|F19_DCS_25|gene-2|-|629-1690|complete	0.0	0	139
DLFM02_01339|F19_CHL_8|gene-2|+|1345-1968|complete	0.0	0	106
DLFM02_01384|F18_CHL_4|gene-1|+|391-1014|complete	0.0	0	69
DLFM02_01457|F18_CHL_2|gene-1|-|114-755|complete	0.0	0	38
DLFM02_01813|F15_CAZ_4|gene-1|-|110-886|complete	0.0	0	236
DLFM02_01825|F15_CHL_3|gene-2|+|482-1108|complete	0.0	0	33
DLFM02_01915|F15_PEN_37|gene-2|+|474-1349|complete	0.0	0	229
DLFM02_01970|F15_DCS_9|gene-2|+|428-1489|complete	0.0	0	134
